new_id,batch,sex,dobday,dobmon,dobyear,fathermonin,sscins,sscboard,sscsub,sscgrade,ssctotal,sscyear,data,hscboard,hscsub,hscgrade,hsctotal,hscyear
905,20130,male,6,5,1995,30,NOAPARA MODEL SECONDARY SCHOOL,JESSORE,SCIENCE,A+,5,2010,NOAPARA MODEL SECONDARY SCHOOL,JESSORE,SCIENCE,A,4.5,2012
906,20102,female,1,1,1949,50000/-,,,,,,,,,,,,
907,20132,female,10,12,1994,25000/-,SHAHID POLICE SMRITY COLLEGE,DHAKA,SCIENCE,A,4.69,2009,SHAHID POLICE SMRITY COLLEGE,DHAKA,SCIENCE,A-,3.9,2011
908,20120,female,26,12,1992,50000,MOHAMMADPUR GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A,4.88,2007,MOHAMMADPUR GIRLS HIGH SCHOOL,DHAKA,SCIENCE,B,3.4,2009
909,20082,male,21,3,1988,25000/-,BARISAL ZILLA SCHOOL,BARISAL,SCIENCE,A,4.94,2004,BARISAL ZILLA SCHOOL,BARISAL,SCIENCE,A,4,2006
910,20131,male,15,12,1993,16000,SHER-E-BANGLA NAGAR GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2009,SHER-E-BANGLA NAGAR GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2011
911,20022,m,,,,,,,,,,,,,,,,
912,20132,male,24,4,1994,60000/-,NATIONAL BANK PUBLIC SCHOOL AND COLLEGE,DHAKA,SCIENCE,A,4.06,2009,NATIONAL BANK PUBLIC SCHOOL AND COLLEGE,DHAKA,SCIENCE,C,2.5,2012
913,20161,male,16,12,1998,30000/-,BANANI BIDYANIKETAN,DHAKA,SCIENCE,A,4.88,2013,BANANI BIDYANIKETAN,DHAKA,SCIENCE,A,4.92,2015
914,20160,male,5,2,1993,30000/-,SHER-E-BANGLA NAGAR GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A,4.31,2008,SHER-E-BANGLA NAGAR GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,B,3.3,2010
915,20150,male,1,6,1997,100000/-,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A,4.94,2012,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2014
916,20112,male,13,6,1993,120000,SHAHABUDDIN MEMORIAL AC.,DHAKA,SCIENCE,,4,2008,SHAHABUDDIN MEMORIAL AC.,DHAKA,SCIENCE,,3.2,2011
917,20140,male,25,10,1994,50000,BRAHMONDI K. K. M. GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A,4.81,2011,BRAHMONDI K. K. M. GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A,4.7,2013
918,20112,male,13,8,1990,70000,ST. GREGORYS HIGH SCHOOL,DHAKA,SCIENCE,,4.81,2007,ST. GREGORYS HIGH SCHOOL,DHAKA,SCIENCE,,3.8,2009
919,20122,male,9,12,1994,20000,M.D.C. MODEL INSTITUTION,DHAKA,SCIENCE,A +,5,2009,M.D.C. MODEL INSTITUTION,DHAKA,SCIENCE,A,4.9,2011
920,20160,female,1,5,1997,30000/-,POLICE LINE HIGH SCHOOL,DINAJPUR,SCIENCE,A+,5,2012,POLICE LINE HIGH SCHOOL,DINAJPUR,SCIENCE,A+,5,2014
921,20162,female,12,11,1997,50000,BIAM LABORATORY SCHOOL,RAJSHAHI,SCIENCE,A,4.63,2013,BIAM LABORATORY SCHOOL,RAJSHAHI,SCIENCE,A,4.08,2016
922,20100,male,1,1,1988,50000/-,BADSHAH FAISAL INS,DHAKA,SCIENCE,,3.69,2003,BADSHAH FAISAL INS,DHAKA,SCIENCE,,3.2,2004
923,20090,male,24,12,1991,40000/-,MODEL ACADEMY,DHAKA,SCIENCE,A,4.06,2006,MODEL ACADEMY,DHAKA,SCIENCE,B,3.4,2008
924,20031,m,,,,,,,,,,,,,,,,
925,20131,female,24,11,1994,20000,AKHAURA NASRIN NABI PILOT GIRLS HIGH SCHOOL,COMILLA,SCIENCE,A+,5,2010,AKHAURA NASRIN NABI PILOT GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A,4.4,2012
926,20160,female,10,9,1995,30000/-,COLLEGIATE GIRLS SCHOOL,JESSORE,SCIENCE,A,4.63,2010,COLLEGIATE GIRLS SCHOOL,JESSORE,SCIENCE,B,6.3,2012
927,20151,male,7,1,1996,30000/-,KALIPUR HIGH SCHOOL,COMILLA,SCIENCE,A,5,2012,KALIPUR HIGH SCHOOL,DHAKA,SCIENCE,A,4.6,2014
928,20151,male,8,7,1992,30000/-,UCEP MIRPUR TEC. SCHOOL,BTEB,SCIENCE,A,4.77,2009,UCEP MIRPUR TEC. SCHOOL,BTEB,ESEC,B,3.07,2014
929,20161,female,25,10,1996,25000/-,MAHIGONJ GIRLS HIGH SCHOOL,DINAJPUR,SCIENCE,A+,5,2012,MAHIGONJ GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A,4.7,2014
930,20112,female,20,8,1991,85000,KALACHANDPUR UCHA MADYAMIC BIDYALAOY,DHAKA,SCIENCE,,4.19,2006,KALACHANDPUR UCHA MADYAMIC BIDYALAOY,DHAKA,SCIENCE,,3.8,2008
931,20170,female,22,1,1998,35000,KALACHANDPUR UCHCHA MADYAMIC BIDYALAYA,DHAKA,SCIENCE,A,4.94,2014,KALACHANDPUR UCHCHA MADYAMIC BIDYALAYA,DHAKA,SCIENCE,A,4,2016
932,20160,male,28,4,1997,30000/-,HAJEE MOAZZEM ALI HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2012,HAJEE MOAZZEM ALI HIGH SCHOOL,DHAKA,SCIENCE,A,4.3,2014
933,20161,female,20,6,1996,50000/-,CAMBRIAN SCHOOL,DHAKA,SCIENCE,A,4.44,2013,CAMBRIAN SCHOOL,DHAKA,SCIENCE,A+,5,2015
934,20161,male,25,9,1997,30000/-,KALIDASH KHALI HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.88,2013,KALIDASH KHALI HIGH SCHOOL,RAJSHAHI,SCIENCE,B,3.83,2015
935,20090,male,15,3,1990,30000/-,C.R.C.N & BSN HIGH SCHOOL,RAJSHAHI,SCIENCE,,4.06,2006,C.R.C.N & BSN HIGH SCHOOL,DHAKA,SCIENCE,,3.4,2008
936,20142,male,10,2,1992,50000/-,MOTIJHEEL MODEL SCHOOL,DHAKA,SCIENCE,A-,3.88,2010,MOTIJHEEL MODEL SCHOOL,DHAKA,SCIENCE,A-,3.6,2014
937,20171,male,10,10,1996,40000,AKUBPUR YEAKUB ALI BHUIYAN PUBLIC HIGH SCHOOL,COMILLA,SCIENCE,A,4.31,2013,AKUBPUR YEAKUB ALI BHUIYAN PUBLIC HIGH SCHOOL,COMILLA,SCIENCE,A,4,2015
938,20171,male,12,6,1997,50000,DARIPUR MODEL HIGH SCHOOL,DHAKA,SCIENCE,A,5,2013,DARIPUR MODEL HIGH SCHOOL,DHAKA,SCIENCE,A,5,2015
939,20151,female,20,5,1995,30000/-,DHANIKHOLA HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2011,DHANIKHOLA HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2013
940,20021,,,,,,,,,,,,,,,,,
941,20100,male,2,1,1991,60000/-,JOYNAGAR HIGH SCHOOL,COMILLA,SCIENCE,,4,2007,JOYNAGAR HIGH SCHOOL,DHAKA,SCIENCE,,3.5,2009
942,20161,male,15,8,1997,30000/-,SHAHEED POLICE SMRITY COLLEGE,DHAKA,SCIENCE,A,4.13,2012,SHAHEED POLICE SMRITY COLLEGE,DHAKA,SCIENCE,A-,3.8,2014
943,20162,male,5,12,1998,15000,PHULTALA RE UNION HIGH SCHOOL,JESSORE,SCIENCE,A+,5,2013,PHULTALA RE UNION HIGH SCHOOL,JESSORE,SCIENCE,A,4.08,2015
944,20080,female,28,6,1983,50000/-,SALEHAICHHAHAK GOVT. GIRLS H. SCHOOL,RAJSHAHI,SCIENCE,1ST,,1998,SALEHAICHHAHAK GOVT. GIRLS H. SCHOOL,RAJSHAHI,SCIENCE,1ST,,2001
945,20151,female,1,7,1996,50000/-,KAMARERCHAR BABNA KHOSHGONJ HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2011,KAMARERCHAR BABNA KHOSHGONJ HIGH SCHOOL,DHAKA,SCIENCE,A,4,2013
946,20170,female,30,10,1997,100000/-,BANANI BIDYANIKETON,DHAKA,SCIENCE,A,4.25,2014,BANANI BIDYANIKETON,DHAKA,SCIENCE,A,4.25,2016
947,20170,female,24,11,1998,80000,BANANI BIDYANIKETON,DHAKA,SCIENCE,A+,5,2014,BANANI BIDYANIKETON,DHAKA,SCIENCE,A,4.75,2016
948,20120,male,27,7,1993,60000,MOTIJHEEL MODEL HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2008,MOTIJHEEL MODEL HIGH SCHOOL,DHAKA,SCIENCE,A,4.2,2010
949,20170,male,18,8,1996,30000,AHSANIA MISSION,DHAKA,SCIENCE,A,4.25,2011,AHSANIA MISSION,DHAKA,SCIENCE,A,4.2,2014
950,20141,male,10,1,1996,100000/-,MEH ARIF COLLEGE,DHAKA,SCIENCE,A+,5,2011,MEH ARIF COLLEGE,DHAKA,SCIENCE,A,4.9,2013
951,20090,male,20,8,1988,30000/-,SANIAHAR BP HIGH SCHOOL,RAJSHAHI,SCIENCE,A-,3.56,2003,SANIAHAR BP HIGH SCHOOL,RAJSHAHI,SCIENCE,A-,3.6,2005
952,20152,male,1,12,1995,40000/-,ADARSHA HIGH SCHOOL,JESSORE,SCIENCE,A,4.63,2012,ADARSHA HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2014
953,20030,m,,,,,,,,,,,,,,,,
954,20112,male,3,12,1991,40000,SHERKOLE S.A. HIGH SCHOOL,RAJSHAHI,SCIENCE,,4.75,2007,SHERKOLE S.A. HIGH SCHOOL,RAJSHAHI,SCIENCE,,3.1,2011
955,20171,male,18,12,1996,50000,GOVT. SCIENCE COLLEGE & SCHOOL,DHAKA,SCIENCE,A,4.75,2013,GOVT. SCIENCE COLLEGE & SCHOOL,DHAKA,SCIENCE,A-,3.67,2015
956,20142,male,5,2,1996,32000/-,HIRANMOYEE HIGH SCHOOL,DHAKA,SCIENCE,A,4.06,2011,HIRANMOYEE HIGH SCHOOL,DHAKA,SCIENCE,B,3.4,2014
957,20130,male,15,7,1994,35000,MUSLIM MODERN ACADEMY,DHAKA,SCIENCE,A,4.94,2010,MUSLIM MODERN ACADEMY,DHAKA,SCIENCE,A,4.3,2012
958,20110,female,27,12,1993,30000/-,RAJENDRAPUR CANT. PUBLIC SCHOOL,DHAKA,SCIENCE,,5,2008,RAJENDRAPUR CANT. PUBLIC SCHOOL,DHAKA,SCIENCE,,4.4,2010
959,20170,male,17,12,1998,25000,BANANI BIDYANIKETON,DHAKA,SCIENCE,A,4.44,2013,BANANI BIDYANIKETON,DHAKA,SCIENCE,A,4.83,2015
960,20150,male,20,3,1995,20000/-,BIRGANJ GOVT. SCHOOL,DINAJPUR,SCIENCE,A,4.94,2011,BIRGANJ GOVT. SCHOOL,DINAJPUR,SCIENCE,A,4.1,2013
961,20080,male,14,10,1988,25000/-,G. JUTE MILLS HIGH SCHOOL,RAJSHAHI,SCIENCE,,2.75,2003,G. JUTE MILLS HIGH SCHOOL,DHAKA,SCIENCE,,3.25,2007
962,20042,m,,,,,,,,,,,,,,,,
963,20160,male,28,7,1996,50000/-,SIRAJUDDIN SARKER BIDYANIKETON,TEC,VOC,A+,5,2012,SIRAJUDDIN SARKER BIDYANIKETON,DHAKA,SCIENCE,,3.67,2015
964,20152,male,1,4,1995,50000/-,BALIGAON HIGH SCHOOL,DHAKA,SCIENCE,A,4.63,2012,BALIGAON HIGH SCHOOL,DHAKA,SCIENCE,A,4.9,2014
965,20152,male,26,10,1997,30000/-,BANANI BIDYANIKETAN,DHAKA,SCIENCE,A,4,2013,BANANI BIDYANIKETAN,DHAKA,SCIENCE,A,4.67,2015
966,20161,male,25,10,1998,15000/-,J.D.B HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.31,2013,J.D.B HIGH SCHOOL,RAJSHAHI,SCIENCE,B,3,2015
967,20140,male,1,2,1995,100000,RANINAGAR PILOT HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.5,2011,RANINAGAR PILOT HIGH SCHOOL,RAJSHAHI,SCIENCE,B,3,2013
968,20141,male,25,7,1996,,ANDHARIJHAR HIGH SCHOOL,DINAJPUR,SCIENCE,A,4.88,2011,ANDHARIJHAR HIGH SCHOOL,DINAJPUR,SCIENCE,A,4,2013
969,20142,male,7,1,1993,35000/-,S. S. ACADEMY & COLLEGE,DHAKA,SCIENCE,A+,5,2008,S. S. ACADEMY & COLLEGE,DHAKA,SCIENCE,A+,5,2010
970,20150,male,1,1,1997,100000/-,NAOGAON GOVT. K.D. HIGH SCHOOL,RAJSHAHI,SCIENCE,A+,5,2012,NAOGAON GOVT. K.D. HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.2,2014
971,20122,m,25,2,1995,30,GOVT.SCIENCE COLLEGE ATTACHED HIGH  SCHOOL,DHAKA,SCIENCE,A +,5,2010,GOVT.SCIENCE COLLEGE ATTACHED HIGH  SCHOOL,DHAKA,SCIENCE,A,4.7,2012
972,20132,male,21,1,1994,15000/-,MOTIJHEEL MODEL HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2009,MOTIJHEEL MODEL HIGH SCHOOL,DHAKA,SCIENCE,A,4.2,2011
973,20080,male,18,6,1988,25000/-,BANGLADESH TECHINCAL EDU,DHAKA,SCIENCE,,3.41,2008,BANGLADESH TECHINCAL EDU,DHAKA,SCIENCE,,3.31,2007
974,20130,male,2,12,1993,60000,PAGLA HIGH SCHOOL,DHAKA,SCIENCE,A,4.88,2008,PAGLA HIGH SCHOOL,DHAKA,SCIENCE,A-,3.8,2011
975,20170,female,25,3,1997,35000/-,KAMAL SMRITY G. HIGH SCHOOL,COMILLA,SCIENCE,A+,5,2013,KAMAL SMRITY G. HIGH SCHOOL,COMILLA,SCIENCE,A,4.42,2015
976,20150,male,4,6,1996,30000/-,ISLAMABAD HIGH SCHOOL,DHAKA,SCIENCE,A,4.44,2012,ISLAMABAD HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2014
977,20150,male,1,1,1949,,,,,,,,,,,,,
978,20162,male,29,9,1997,30000/=,KADERIA TEXTILE MILLS,DHAKA,SCIENCE,4.56,5,2013,KADERIA TEXTILE MILLS,DHAKA,SCIENCE,3.75,5,2015
979,20110,male,27,2,1993,15000/-,JOGINIMURA HIGH SCHOOL,DHAKA,SCIENCE,,5,2008,JOGINIMURA HIGH SCHOOL,DHAKA,SCIENCE,,4.1,2010
980,20160,male,25,2,1997,20000/-,NAZRUL ACADEMY,DHAKA,SCIENCE,A,4.81,2013,NAZRUL ACADEMY,DHAKA,SCIENCE,A-,3.75,2015
981,20102,male,22,9,1992,25000/-,MILESTONE COLLEGE,DHAKA,SCIENCE,A,4.38,2007,MILESTONE COLLEGE,DHAKA,SCIENCE,A-,3.9,2010
982,20161,male,1,7,1997,25000/-,SONARCHAR HIGH SCHOOL,COMILLA,SCIENCE,A,4.56,2013,SONARCHAR HIGH SCHOOL,DHAKA,SCIENCE,A,4.08,2015
983,20162,male,18,8,1997,70000,SHER-E-BANGLA HIGH SCHOOL,DHAKA,SCIENCE,A,4.44,2013,SHER-E-BANGLA HIGH SCHOOL,DHAKA,SCIENCE,A-,3.67,2015
984,20141,male,2,8,1996,20000/-,MIRZAPUR SATP. HIGH SCHOOL,COMILLA,SCIENCE,A,4.69,2011,MIRZAPUR SATP. HIGH SCHOOL,COMILLA,SCIENCE,A,4.8,2013
985,20151,male,18,1,1997,30000/-,BINDU BASINI GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2012,BINDU BASINI GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A-,3.7,2014
986,20060,m,,,,,,,,,,,,,,,,
987,20160,male,21,7,1998,50000/-,DULALPUR CM HIGH SCHOOL,COMILLA,SCIENCE,A+,5,2013,DULALPUR CM HIGH SCHOOL,DHAKA,SCIENCE,A,4.17,2015
988,20102,male,3,12,1992,30000/-,TECHNICAL SCHOOL,BTEB,,A,4.23,2008,TECHNICAL SCHOOL,BTEB,,A,4.44,2010
989,20170,male,11,7,1996,50000/-,BOALMARI GEORGE ACADEMY,DHAKA,SCIENCE,A,4.13,2012,BOALMARI GEORGE ACADEMY,DHAKA,SCIENCE,A+,5,2014
990,20130,male,10,6,1993,13500,COMILLA MODERN HIGH SCHOOL,COMILLA,SCIENCE,A+,5,2009,COMILLA MODERN HIGH SCHOOL,COMILLA,SCIENCE,A,4.1,2011
991,20142,female,15,8,1995,50000/-,KAMAL KHAN HAT HIGH SCHOOL,DHAKA,SCIENCE,,4.5,2011,KAMAL KHAN HAT HIGH SCHOOL,DHAKA,SCIENCE,,3.6,2013
992,20160,male,14,12,1997,55000/-,IDEAL SCHOOL AND COLLEGE,DHAKA,SCIENCE,A+,5,2013,IDEAL SCHOOL AND COLLEGE,DHAKA,SCIENCE,A+,5,2015
993,20040,m,,,,,,,,,,,,,,,,
994,20171,male,14,2,1996,9000,CHANDINA PILOT HIGH SCHOOL,COMILLA,SCIENCE,A,4.88,2012,CHANDINA PILOT HIGH SCHOOL,COMILLA,SCIENCE,A-,3.5,2014
995,20151,male,2,6,1996,15000/-,PANPATTY HIGH SCHOOL,BARISAL,SCIENCE,A,4.13,2011,PANPATTY HIGH SCHOOL,BARISAL,SCIENCE,A,3.6,2014
996,20021,m,,,,,,,,,,,,,,,,
997,20101,male,4,6,1991,60000/-,ARMANITOLA GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2007,ARMANITOLA GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A,4.1,2009
998,20120,male,1,4,1994,20000,TALTOLA GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A,4.75,2009,TALTOLA GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A,4,2011
999,20031,m,,,,,,,,,,,,,,,,
1000,20050,m,,,,,,,,,,,,,,,,
1001,20170,male,31,8,1998,50000/-,PAL. HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2014,PAL. HIGH SCHOOL,DHAKA,SCIENCE,A,4.92,2016
1002,20152,male,20,4,1997,15000/-,KAMARERCHAR BABNA KHOSHGONJ HIGH SCHOOL,DHAKA,SCIENCE,,3.31,2012,KAMARERCHAR BABNA KHOSHGONJ HIGH SCHOOL,DHAKA,SCIENCE,,3.2,2014
1003,20051,m,,,,,,,,,,,,,,,,
1004,20150,male,31,10,1996,50000/-,TANGAIL S. HIGH SCHOOL,DHAKA,SCIENCE,,4.69,2011,TANGAIL S. HIGH SCHOOL,DHAKA,SCIENCE,,3,2014
1005,20161,male,1,1,1999,30000/-,LAKSHMIPUR ALIA MADRASHA,MADRASHA,SCIENCE,A+,5,2013,LAKSHMIPUR ALIA MADRASHA,CHITTAGONJ,SCIENCE,A-,3.83,2015
1006,20021,m,,,,,,,,,,,,,,,,
1007,20120,male,23,7,1994,1200000,"B.B GOVT. BOYS HIGH SCHOOL, TANGAIL",DHAKA,SCIENCE,A+,5,2009,"B.B GOVT. BOYS HIGH SCHOOL, TANGAIL",DHAKA,SCIENCE,A,4.1,2011
1008,20171,male,25,12,1995,10000,MYMENSINGH ZILLA SCHOOL,DHAKA,SCIENCE,A+,5,2011,MYMENSINGH ZILLA SCHOOL,DHAKA,SCIENCE,A+,5,2013
1009,20160,female,6,12,1997,1000000/-,K. PILOT GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2013,K. PILOT GIRLS HIGH SCHOOL,DHAKA,SCIENCE,B,3.17,2015
1010,20162,female,1,3,1995,35000/-,N.N. GIRLS H. SCHOOL,DHAKA,SCIENCE,A+,5,2012,N.N. GIRLS H. SCHOOL,DHAKA,SCIENCE,A,4.5,2014
1011,20120,male,2,4,1993,50000,B.C.S.I.R. HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2008,B.C.S.I.R. HIGH SCHOOL,DHAKA,SCIENCE,A-,3.7,2011
1012,20122,m,30,1,1949,80000,BIRSRESHTHA MUNSHI ABDUR ROUF RIFLES COLLEGE,DHAKA,SCIENCE,A,4,2007,BIRSRESHTHA MUNSHI ABDUR ROUF RIFLES COLLEGE,DHAKA,SCIENCE,B,3,2009
1013,20150,female,21,4,1995,25000/-,BAF SHAHEEN COLLEGE,DHAKA,SCIENCE,A,4.75,2011,BAF SHAHEEN COLLEGE,DHAKA,SCIENCE,A,4.4,2013
1014,20160,male,1,9,1997,15000/-,KHAJURA KATHALTALA SECON. SCHOOL,JESSORE,SCIENCE,A,4.75,2013,KHAJURA KATHALTALA SECON. SCHOOL,JESSORE,SCIENCE,A-,3.83,2015
1015,20171,male,30,9,1997,22000/-,MOTIJHEEL MODEL HIGH SCHOOL,DHAKA,SCIENCE,,5,2013,MOTIJHEEL MODEL HIGH SCHOOL,DHAKA,SCIENCE,,3.92,2015
1016,20171,male,4,5,1999,50000,GREEN FIELD COLLEGE,DHAKA,SCIENCE,A,4.25,2014,GREEN FIELD COLLEGE,DHAKA,SCIENCE,A,4,2016
1017,20130,male,26,3,1995,25000,DARUNNAZAT SIDDIKIA KAMIL MADRASAH,MADRASAH,SCIENCE,A+,5,2010,DARUNNAZAT SIDDIKIA KAMIL MADRASAH,DHAKA,SCIENCE,A,4,2012
1018,20151,male,22,11,1996,30000/-,ARNAI M.M. HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.88,2012,ARNAI M.M. HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.9,2014
1019,20081,male,21,10,1989,20000/-,NATIONAL BANK HIGH SCHOOL,DHAKA,SCIENCE,A,4.75,2004,NATIONAL BANK HIGH SCHOOL,DHAKA,SCIENCE,A,4.3,2006
1020,20161,male,1,10,1997,20000/-,MOLATOL MADRASHA,MADRASHA,SCIENCE,A+,5,2012,MOLATOL MADRASHA,DINAJPUR,SCIENCE,B,3.2,2015
1021,20160,male,1,4,1997,15000/-,COXS BAZAR GOVT. HIGH SCHOOL,CHITTAGONG,SCIENCE,A+,5,2013,COXS BAZAR GOVT. HIGH SCHOOL,CHITTAGONG,SCIENCE,A,4.5,2015
1022,20170,male,9,5,1998,80000,GODAGARI HIGH SCHOOL,RAJSHAHI,SCIENCE,4.88,5,2013,GODAGARI HIGH SCHOOL,RAJSHAHI,SCIENCE,4.83,5,2015
1023,20030,m,,,,,,,,,,,,,,,,
1024,20140,female,30,12,1993,50000,SATIACHARA SHIBNATH GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A-,3.63,2009,SATIACHARA SHIBNATH GIRLS HIGH SCHOOL,DHAKA,SCIENCE,B,3.1,2012
1025,20022,m,,,,,,,,,,,,,,,,
1026,20171,male,16,7,1998,25000,GAZIPUR CITY COLLEGE,DHAKA,SCIENCE,,4.69,2014,GAZIPUR CITY COLLEGE,DHAKA,SCIENCE,,4.67,2016
1027,20090,female,3,10,1990,30000/-,SIDDHIRGANJ POWER STATION H. SCHOOL,DHAKA,SCIENCE,A,4.88,2005,SIDDHIRGANJ POWER STATION H. SCHOOL,DHAKA,SCIENCE,A,4,2007
1028,20171,male,8,11,1996,2000000,B.B. GOVT GIRLS HIGH SCHOOL,DHAKA,SCIENCE,5,A+,2012,B.B. GOVT GIRLS HIGH SCHOOL,DHAKA,SCIENCE,4.8,A,2014
1029,20102,male,30,6,1992,50000/-,BPATC SCHOOL,DHAKA,SCIENCE,,4.44,2008,BPATC SCHOOL,DHAKA,SCIENCE,,3.9,2010
1030,20142,female,1,9,1995,45000/-,IDEAL SCHOOL & COLLEGE,DHAKA,SCIENCE,A+,5,2011,IDEAL SCHOOL & COLLEGE,DHAKA,SCIENCE,A,4.7,2013
1031,20150,male,21,4,1996,50000/-,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2012,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A,4.6,2014
1032,20140,female,1,4,1996,30000,ALIM UDDIN HIGH SCHOOL,DHAKA,SCIENCE,A,4.36,2011,ALIM UDDIN HIGH SCHOOL,DHAKA,SCIENCE,A-,3.8,2013
1033,20120,male,1,7,1990,50000/-,NANDINA M.H.K. GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A,4.19,2005,NANDINA M.H.K. GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A-,3.5,2008
1034,20170,male,15,10,1997,50000,GHULKHAR HIGH SCHOOL,COMILLA,SCIENCE,A+,5,2014,GHULKHAR HIGH SCHOOL,COMILLA,SCIENCE,A,4.33,2016
1035,20130,male,20,12,1994,40000,"BIAM MODEL SCHOOL AND COLLEGE,BOGRA",RAJSHAHI,SCIENCE,A,4.69,2009,"BIAM MODEL SCHOOL AND COLLEGE,BOGRA",RAJSHAHI,SCIENCE,A,4,2011
1036,20120,male,15,12,1993,25000,KANGAI HIGH SCHOOL,COMILLA,SCIENCE,A-,3.75,2009,KANGAI HIGH SCHOOL,COMILLA,SCIENCE,B,3.2,2011
1037,20170,male,25,10,1997,25000,"QUADERIA TAIYEBIA KAMIL MADRASAH, DHAKA",DHAKA,SCIENCE,A,4.69,2013,"QUADERIA TAIYEBIA KAMIL MADRASAH, DHAKA",DHAKA,SCIENCE,A,4.33,2015
1038,20082,male,5,9,1990,12000/-,SHAHEED POLICE SMRITY COLLEGE,DHAKA,SCIENCE,,4.56,2005,SHAHEED POLICE SMRITY COLLEGE,DHAKA,SCIENCE,,2.6,2007
1039,20142,male,18,3,1993,40000/-,BADDA ALATUNNESSA SCHOOL,DHAKA,SCIENCE,A,4,2010,BADDA ALATUNNESSA SCHOOL,DHAKA,SCIENCE,B,3.3,2014
1040,20160,male,16,4,1994,20000/-,D. SECONDARY SCHOOL,JESSORE,SCIENCE,A,4,2010,D. SECONDARY SCHOOL,JESSORE,SCIENCE,C,2.9,2015
1041,20160,male,27,10,1997,30000/-,TAMIRUL MILLAT KAMIL MADRASHA,MADRASHA,SCIENCE,A+,5,2012,TAMIRUL MILLAT KAMIL MADRASHA,DHAKA,SCIENCE,A,4.4,2014
1042,20171,male,25,12,1997,30000,HAZI BOYEN UDDIN HIGH SCHOOL,DINAJPUR,SCIENCE,A,4.19,2013,HAZI BOYEN UDDIN HIGH SCHOOL,DINAJPUR,SCIENCE,B,3.17,2016
1043,20162,male,20,5,1994,40000,CHANDIPURE HOQ HIGH SCHOOL,DINAJPUR,SCIENCE,A,4.13,2009,CHANDIPURE HOQ HIGH SCHOOL,DINAJPUR,SCIENCE,A,4,2011
1044,20161,male,16,5,1998,30000/-,PINGNA HIGH SCHOOL,DHAKA,SCIENCE,A,4.19,2013,PINGNA HIGH SCHOOL,DHAKA,SCIENCE,A,4.33,2015
1045,20132,male,8,10,1993,,TAMIRUL MILLAT KAMIL MADRASHA,MADRASHA,SCIENCE,A+,5,2010,TAMIRUL MILLAT KAMIL MADRASHA,DHAKA,SCIENCE,,4.3,2012
1046,20120,male,1,1,1949,1190514811,,,,,,,,,,,,
1047,20170,male,14,1,1998,100000/=,MOTIJHEEL MODEL HIGH SCHOOL,DHAKA,SCIENCE,5,A+,2014,MOTIJHEEL MODEL HIGH SCHOOL,DHAKA,SCIENCE,5,A+,2016
1048,20161,male,21,2,1997,15000/-,KANTHAL BARIA HIGH SCHOOL,RAJSHAHI,SCIENCE,A+,5,2012,KANTHAL BARIA HIGH SCHOOL,RAJSHAHI,SCIENCE,A+,5,2014
1049,20121,male,31,12,1993,60000,RAJENDRAPUR CANT. PUBLIC SCHOOL,DHAKA,SCIENCE,A+,5,2008,RAJENDRAPUR CANT. PUBLIC SCHOOL,DHAKA,SCIENCE,A-,3.7,2010
